filename,prefix,n_pages,sections,has_avail,has_dql,has_revision,has_fda_dosing,has_moa,has_known_kw,has_titled_generic,has_criteria,has_hcpcs,has_eua,has_fda_rx,has_nonpref,has_drug_equiv,has_medication_moa,has_condition_criteria,has_catch_all
mm_0446_coveragepositioncriteria_metatarsophalangeal_joint_replacement_of_the_hallux.pdf,mm,18,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0453_coveragepositioncriteria_inhaled_nitric_oxide.pdf,mm,43,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → Procedure → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0465_coveragepositioncriteria_blood_tests_heart_transplantation_rejection.pdf,mm,26,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0469_coveragepositioncriteria_transcatheter_ablation_arrhythmogenic_foci.pdf,mm,39,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → Appendix → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0470_coveragepositioncriteria_redundant_skin_surgery.pdf,mm,9,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0480_coveragepositioncriteria_balloon_sinuplasty.pdf,mm,27,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0481_coveragepositioncriteria_drug_eluting_devices.pdf,mm,18,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0482_coveragepositioncriteria_rosacea_procedures.pdf,mm,9,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0486_coveragepositioncriteria_subtalar_arthroereisis.pdf,mm,11,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0500_coveragepositioncriteria_pharmacogenetic_testing.pdf,mm,20,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0501_coveragepositioncriteria_transcatheter_aortic_pulmonary_valve.pdf,mm,63,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Medicare Coverage Determinations → Health Equity Considerations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0505_coveragepositioncriteria_dermabrasion_chemicalpeels.pdf,mm,26,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0506_coveragepositioncriteria_autonomic_nerve_function_testing.pdf,mm,15,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0509_coveragepositioncriteria_intraoperativemonitoring.pdf,mm,50,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0510_coveragepositioncriteria_transthoracic_echocardiography.pdf,mm,59,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → Appendix → References → Revision Details,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
mm_0511_coveragepositioncriteria_injectable_fillers.pdf,mm,17,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0514_coveragepositioncriteria_genetic_testing_repro_carrier_prenatal.pdf,mm,60,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Appendix → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0515_coveragepositioncriteria_musculoskeletal_procedures.pdf,mm,47,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0520_coveragepositioncriteria_tumor_profiling.pdf,mm,36,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0521_coveragepositioncriteria_electroencephalography.pdf,mm,18,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0522_coveragepositioncriteria_athletic_pubalgia.pdf,mm,8,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0523_coveragepositioncriteria_transthoracic_echo_in_children.pdf,mm,75,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
mm_0525_coveragepositioncriteria_peripheral_nerve_destruction.pdf,mm,46,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0526_coveragepositioncriteria_vitamin_d_testing.pdf,mm,33,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → Appendix → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0528_coveragepositioncriteria_laser_interstitial_thermal_therapy.pdf,mm,21,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0529_coveragepositioncriteria_transcatheter_ablation_treatment_supraventricular_tachycardia.pdf,mm,22,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0530_coveragepositioncriteria_microbe_test_std.pdf,mm,58,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Medicare Coverage Determinations → Health Equity Considerations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0531_coveragepositioncriteria_for_lymphedema_and_lipedema.pdf,mm,47,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → Appendix → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0532_coveragepositioncriteria_cardiac_electrophysiological_studies.pdf,mm,20,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0533_coveragepositioncriteria_stem_cell_transplant_blood_cancers.pdf,mm,52,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True
mm_0534_coveragepositioncriteria_stem_cell_transplant_solid_tumors.pdf,mm,20,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True
mm_0535_coveragepositioncriteria_stem_cell_transplant_noncancer_disorders.pdf,mm,25,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True
mm_0536_coveragepositioncriteria_prosthetic_devices.pdf,mm,26,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → Appendix → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0538_coveragepositioncriteria_flow_cytometry.pdf,mm,15,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0539_coveragepositioncriteria_percut_periph_nerve_stim_field_stim.pdf,mm,25,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0540_coveragepositioncriteria_ablation_breast.pdf,mm,14,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0542_coveragepositioncriteria_duplex_scan.pdf,mm,29,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0543_coveragepositioncriteria_orthotic_devices_shoes.pdf,mm,72,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0546_coveragepositioncriteria_home_ventilators.pdf,mm,9,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0547_coveragepositioncriteria_implantable_electrocardiographic_event_monitors.pdf,mm,35,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → Appendix → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0548_coveragepositioncriteria_scrotal_us.pdf,mm,16,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0549_coveragepositioncriteria_head_neck_us.pdf,mm,26,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0550_coveragepositioncriteria_soc_htr.pdf,mm,6,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → References → Revision Details,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
mm_0551_coveragepositioncriteria_anesthesia_services_for_interventional_pain_management.pdf,mm,30,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0552_coveragepositioncriteria_stem_cell_therapy.pdf,mm,19,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0554_coveragepositioncriteria_fess_turbinectomy.pdf,mm,37,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0555_coveragepositioncriteria_ambulance_services.pdf,mm,7,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0557_coveragepositioncriteria_in_vitro_diagnostic_testing.pdf,mm,22,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0558_coveragepositioncriteria_category_iii_codes.pdf,mm,8,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Coverage Policy → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0560_coveragepositioncriteria_vascularized_composite_allograft.pdf,mm,11,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0563_coveragepositioncriteria_remote_patient_monitoring_and_remote_therapeutic_monitoring.pdf,mm,19,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Appendix → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0565_coveragepositioncriteria_prescription_digital_therapy.pdf,mm,14,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0567_coveragepositioncriteria_serum_folate_rbc_folate_testing.pdf,mm,21,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0573_coveragepositioncriteria_proact_act.pdf,mm,12,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0574_coveragepositioncriteria_cardiac_omnibus.pdf,mm,33,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → Appendix → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0575_coveragepositioncriteria_rfa_thyroid.pdf,mm,16,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0576_coveragepositioncriteria_secca.pdf,mm,6,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0577_coveragepositioncriteria_mivu.pdf,mm,6,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0578_coveragepositioncriteria_wats3d.pdf,mm,15,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → Medicare Coverage Determinations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0579_coveragepositioncriteria_anesthesia_services_selected_nerve_blocks.pdf,mm,8,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0581_coveragepositioncriteria_therabionic.pdf,mm,6,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0582_coveragepositioncriteria_circumcision.pdf,mm,18,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0584_coveragepositioncriteria_intraoral_prosthesis.pdf,mm,9,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0585_coveragepositioncriteria_dental_implants.pdf,mm,8,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0586_coveragepositioncriteria_alveoloplasty.pdf,mm,7,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0587_coveragepositioncriteria_openneuroplastylumbarplexus.pdf,mm,4,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
mm_0600_coveragepositioncriteria_physical_occupational_soc.pdf,mm,5,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Health Equity Considerations → General Background → Medicare Coverage Determinations → Coding Information → References → Revision Details,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
mm_0604_coveragepositioncriteria_labtesting.pdf,mm,50,Coverage Policy → INSTRUCTIONS FOR USE → Overview → Coverage Policy → Coding Information → General Background → Health Equity Considerations → References → Revision Details,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
um20-network-adequacy-provision.pdf,um20-network-adequacy-provision.pdf,79,Scope → General Background → Definitions → State/Federal Guidelines → Standard Procedure → Attachments,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
um35-transition-of-care-service-requests-for-new-customers.pdf,um35-transition-of-care-service-requests-for-new-customers.pdf,11,Scope → General Background → Definitions → State/Federal Guidelines → Standard Procedure,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
um41-continuity-of-care-service-requests.pdf,um41-continuity-of-care-service-requests.pdf,14,Scope → General Background → Definitions → State/Federal Guidelines → Standard Procedure,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
um47-lack-of-information-retrospective-review.pdf,um47-lack-of-information-retrospective-review.pdf,4,Scope → General Background → Definitions → State/Federal Guidelines → Standard Procedure,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
um49-lack-of-information-pre-service.pdf,um49-lack-of-information-pre-service.pdf,7,Scope → General Background → Definitions → State/Federal Guidelines → Standard Procedure,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
